BusinessEntityID,PersonType,Name,HireDate,EmailPromotion,Thời Gian Gửi Đơn,Rate,KPI,Doanh Số Đạt Được,Vượt KPI,VacationHours,SickLeaveHours,Số Ngày,Quyết định Tăng Lương
11036,IN,Gerald NULL Arun,2006-04-28 17:11:05.557,2,2010-03-10 11:02:04.483,49,432288,448336,16048,5,68,1411.0,Không
11037,IN,Gerald E Madan,2010-03-20 17:28:28.438,1,2012-05-06 17:48:19.422,89,785177,766607,-18570,54,61,778.0,Không
11038,IN,Gerald NULL Srini,2006-10-10 14:51:24.502,0,,87,767533,759405,-8128,17,62,,Không
11039,IN,Victoria E Walker,2006-10-17 08:08:55.085,1,2011-01-05 19:01:56.324,58,511688,491633,-20055,82,63,1541.0,Không
11040,IN,Victoria N Hall,2010-08-16 16:02:17.440,1,2012-06-07 17:03:29.834,105,926333,924876,-1457,48,45,661.0,Không
11041,IN,Gerald B Prasad,2008-05-15 08:49:05.738,2,2011-09-21 12:46:17.040,60,529333,544359,15026,63,63,1224.0,Xem Xét
11042,IN,Emma M Johnson,2007-12-12 16:10:03.783,0,,65,573444,568589,-4855,74,49,,Không
11043,IN,Warren NULL Liu,2009-08-04 07:17:07.382,0,,74,652844,634435,-18409,27,72,,Không
11044,IN,Gerald C Sara,2010-06-24 11:49:07.796,0,,61,538155,528582,-9573,45,75,,Không
11045,IN,Emma K Williams,2006-04-07 06:23:43.562,0,,11,97044,74825,-22219,29,39,,Không
11046,IN,Gerald C Rana,2012-10-13 20:56:02.501,0,,93,820466,800231,-20235,37,66,,Không
11047,IN,Emma E Jones,2009-09-16 21:18:26.757,0,,25,220555,244120,23565,11,36,,Không
11048,IN,Emma W Brown,2013-01-16 19:44:15.576,0,,35,308777,291521,-17256,44,58,,Không
11049,IN,Gerald V Raman,2013-02-23 14:22:02.176,2,2016-10-18 13:06:09.489,31,273488,255155,-18333,66,70,1332.0,Không
11050,IN,Emma NULL Davis,2013-05-06 00:56:49.516,0,,42,370533,390179,19646,38,33,,Không
11051,IN,Emma R Miller,2009-01-27 20:48:12.880,0,,51,449933,425433,-24500,23,58,,Không
11052,IN,Emma J Wilson,2009-09-06 01:09:50.751,2,2011-11-28 16:43:32.950,88,776355,788965,12610,38,31,813.0,Có
11053,IN,Emma NULL Moore,2008-05-14 07:53:18.324,1,2009-06-27 08:14:14.257,94,829288,850853,21565,8,63,409.0,Không
11054,IN,Gerald NULL Subram,2006-07-28 08:20:06.451,0,,89,785177,776396,-8781,27,38,,Không
11055,IN,Emma M Taylor,2008-12-10 19:58:41.626,0,,61,538155,550825,12670,53,21,,Không
11056,IN,Tamara E Lu,2008-05-08 00:40:29.181,1,2010-05-30 03:37:30.230,93,820466,829509,9043,78,55,752.0,Không
11057,IN,Emma A Anderson,2006-08-16 05:04:19.532,0,,97,855755,879185,23430,29,41,,Không
11058,IN,Tamara L Sun,2013-05-28 04:30:18.845,0,,38,335244,310602,-24642,62,36,,Không
11059,IN,Emma J Thomas,2012-04-02 04:46:39.689,0,,90,794000,772677,-21323,25,25,,Không
11060,IN,Emma F Jackson,2013-05-11 03:46:35.744,0,,90,794000,791866,-2134,31,20,,Không
11061,IN,Tamara NULL Zhu,2009-04-16 18:35:40.315,1,2012-03-27 14:21:38.979,20,176444,187587,11143,64,37,1075.0,Không
11062,IN,Tamara NULL Gao,2008-09-01 05:00:41.462,2,2010-06-23 08:01:03.227,101,891044,914590,23546,55,21,660.0,Có
11063,IN,Emma N White,2009-01-26 18:26:09.662,0,,80,705777,683948,-21829,58,67,,Không
11064,IN,Warren F Yang,2009-04-03 21:17:56.688,0,,71,626377,651246,24869,94,24,,Không
11065,IN,Tamara NULL Ma,2010-12-20 23:22:49.850,2,2012-01-18 17:57:32.686,60,529333,529317,-16,32,26,393.0,Không
11066,IN,Tamara L Liang,2009-10-17 10:37:41.211,0,,32,282311,299501,17190,68,64,,Không
11067,IN,Emma H Harris,2009-01-27 01:26:10.756,1,2011-03-19 03:06:36.079,65,573444,566836,-6608,26,28,781.0,Không
11068,IN,Tamara NULL Guo,2013-03-28 21:32:11.002,0,,120,1058666,1083438,24772,20,27,,Không
11069,IN,Emma C Thompson,2010-07-08 11:53:22.398,0,,15,132333,132483,150,84,45,,Không
11070,IN,Tamara NULL He,2013-04-16 00:51:00.469,0,,98,864577,854669,-9908,62,44,,Không
11071,IN,Tamara M Hu,2013-04-22 20:09:21.910,2,2016-09-18 18:31:26.322,97,855755,831642,-24113,11,57,1244.0,Không
11072,IN,Emma D Garcia,2007-10-24 23:18:35.730,2,2010-06-18 19:32:16.853,12,105866,126197,20331,20,23,967.0,Có
11073,IN,Emma NULL Martinez,2013-05-24 11:50:23.985,0,,99,873400,875730,2330,11,60,,Không
11074,IN,Tamara NULL Cai,2009-02-07 04:22:30.765,0,,72,635200,620414,-14786,24,53,,Không
11075,IN,Tamara A Zeng,2006-04-06 01:23:51.098,2,2007-12-16 03:12:29.582,12,105866,81317,-24549,92,23,619.0,Không
11076,IN,Tamara M She,2012-07-26 23:33:30.036,0,,84,741066,757257,16191,80,33,,Không
11077,IN,Tamara G Shen,2011-03-16 20:08:38.307,2,2012-07-16 07:25:23.211,54,476400,489471,13071,74,59,487.0,Không
11078,IN,Emma C Robinson,2013-06-13 22:42:24.110,0,,95,838111,849507,11396,11,38,,Không
11079,IN,Emma D Clark,2012-11-07 20:09:34.722,0,,78,688133,706094,17961,61,73,,Không
11080,IN,Tamara NULL Xie,2007-09-01 09:05:11.397,2,2010-12-26 23:34:18.339,72,635200,649910,14710,24,46,1212.0,Có
11081,IN,Emma H Rodriguez,2012-05-01 19:24:27.877,0,,67,591088,610410,19322,48,55,,Không
11082,IN,Emma NULL Lewis,2010-09-17 01:18:54.086,1,2012-11-01 17:18:50.153,45,397000,381162,-15838,48,62,776.0,Không
11083,IN,Emma NULL Lee,2008-07-04 04:18:39.562,0,,56,494044,472450,-21594,79,54,,Không
11084,IN,Tamara NULL Tang,2013-04-24 11:12:25.352,2,2016-05-12 22:44:22.189,37,326422,333373,6951,11,54,1114.0,Có
11085,IN,Emma M Walker,2013-05-27 22:08:50.709,0,,107,943977,923428,-20549,29,32,,Không
11086,IN,Tamara D Xu,2011-09-27 21:26:36.534,0,,25,220555,233121,12566,46,42,,Không
11087,IN,Tamara NULL Luo,2010-09-03 02:49:23.158,1,2012-10-05 18:17:56.279,112,988088,1003507,15419,44,23,763.0,Có
11088,IN,Tamara E Yuan,2013-09-14 13:19:54.728,0,,64,564622,574752,10130,26,78,,Không
11089,IN,Tamara A Kumar,2008-11-11 21:59:54.405,2,2010-05-21 18:53:43.464,53,467577,445471,-22106,14,61,555.0,Không
11090,IN,Emma E Hall,2009-09-05 06:20:42.773,0,,19,167622,150264,-17358,3,27,,Không
11091,IN,Tamara NULL Lal,2012-01-06 00:31:59.272,1,2016-08-08 00:27:39.169,71,626377,604887,-21490,2,46,1675.0,Không
11092,IN,Grace NULL Smith,2008-11-25 02:03:57.850,0,,123,1085133,1082774,-2359,49,64,,Không
11093,IN,Sarah R Walker,2008-12-13 16:09:28.615,1,2010-09-18 10:08:06.998,23,202911,185625,-17286,25,23,643.0,Không
11094,IN,Sarah J Hall,2008-03-09 11:10:27.316,1,2009-01-28 12:41:03.298,107,943977,939330,-4647,51,34,325.0,Không
11095,IN,Tamara NULL Sharma,2011-03-05 08:47:34.534,1,2011-09-23 06:55:40.006,125,1102777,1097872,-4905,93,31,201.0,Không
11096,IN,Elizabeth NULL Johnson,2010-02-10 11:48:28.485,1,2010-09-18 11:19:13.104,34,299955,298437,-1518,67,44,219.0,Không
11097,IN,Elizabeth NULL Weisman,2010-08-07 01:58:40.861,1,2012-07-26 16:41:28.381,29,255844,280264,24420,31,66,719.0,Không
11098,IN,Warren M Wu,2010-03-16 23:38:30.584,1,2012-11-30 20:05:40.428,88,776355,777702,1347,95,53,989.0,Không
11099,IN,Tamara H Johnston,2012-03-10 20:43:06.007,2,2015-09-07 02:46:12.698,98,864577,855292,-9285,85,46,1275.0,Không
11100,IN,Elizabeth P Jones,2011-02-25 20:56:54.775,0,,41,361711,377203,15492,39,76,,Không
11101,IN,Tamara NULL Pal,2012-05-27 21:51:53.945,1,2013-07-04 07:08:23.847,13,114688,127729,13041,65,43,402.0,Không
11102,IN,Tamara B Andersen,2012-12-09 19:35:15.482,0,,93,820466,819562,-904,45,52,,Không
11103,IN,Elizabeth H Brown,2009-11-22 09:04:20.342,0,,115,1014555,1006576,-7979,1,47,,Không
11104,IN,Elizabeth K Davis,2008-07-29 20:01:25.069,1,2011-09-08 02:46:38.157,14,123511,104041,-19470,37,69,1135.0,Không
11105,IN,Elizabeth NULL Miller,2007-09-27 23:40:51.454,0,,80,705777,713250,7473,84,24,,Không
11106,IN,Tamara J Raje,2008-09-15 05:31:20.386,1,2010-04-01 00:34:48.838,17,149977,154121,4144,3,62,562.0,Không
11107,IN,Elizabeth R Wilson,2013-05-20 05:26:10.937,2,2015-11-06 08:37:31.378,103,908688,925597,16909,81,74,900.0,Không
11108,IN,Elizabeth J Moore,2008-07-25 09:34:20.509,0,,97,855755,872297,16542,42,33,,Không
11109,IN,Elizabeth P Taylor,2007-07-09 12:10:49.946,1,2009-05-08 16:47:59.678,91,802822,822975,20153,54,72,669.0,Không
11110,IN,Tamara L Chande,2010-02-06 23:10:44.570,2,2012-08-12 22:18:31.601,79,696955,720359,23404,63,35,917.0,Không
11111,IN,Tamara L Chander,2012-06-28 05:34:20.599,1,2016-06-04 02:46:08.018,37,326422,341758,15336,47,61,1436.0,Không
11112,IN,Liz NULL Anderson,2009-07-21 09:38:32.769,0,,29,255844,259001,3157,62,25,,Không
11113,IN,Elizabeth A Thomas,2007-05-21 21:13:17.959,0,,71,626377,609933,-16444,44,73,,Không
11114,IN,Elizabeth K Jackson,2012-01-31 03:10:46.806,0,,47,414644,425701,11057,79,36,,Không
11115,IN,Tamara NULL Nath,2012-11-29 07:09:34.687,0,,26,229377,246723,17346,72,71,,Không
11116,IN,Elizabeth A White,2009-08-02 12:57:48.964,0,,111,979266,971721,-7545,18,72,,Không
11117,IN,Elizabeth L Harris,2009-05-27 13:23:33.807,2,2011-09-21 15:47:06.395,97,855755,838528,-17227,11,55,847.0,Không
11118,IN,Elizabeth L Martin,2007-05-22 05:36:41.245,0,,119,1049844,1025441,-24403,37,63,,Không
11119,IN,Elizabeth W Thompson,2010-01-08 08:14:57.435,2,2011-01-30 03:51:21.259,73,644022,662524,18502,62,79,386.0,Không
11120,IN,Tamara NULL Goldberg,2009-11-02 06:30:19.225,0,,51,449933,455996,6063,52,69,,Không
11121,IN,Elizabeth B Garcia,2007-04-15 06:38:24.104,0,,104,917511,903453,-14058,7,74,,Không
11122,IN,Elizabeth NULL Martinez,2008-08-11 18:52:54.586,2,2012-05-18 14:23:35.611,69,608733,595687,-13046,46,47,1375.0,Không
11123,IN,Tamara L Black,2009-05-14 00:09:46.540,2,2011-12-28 04:52:54.704,95,838111,855743,17632,13,30,958.0,Có
11124,IN,Tammy K Raji,2006-06-20 08:48:07.375,0,,51,449933,435536,-14397,79,72,,Không
11125,IN,Elizabeth NULL Robinson,2009-05-23 05:49:29.115,2,2014-01-17 15:38:57.961,50,441111,424641,-16470,23,49,1700.0,Không
11126,IN,Elizabeth J Clark,2010-04-23 01:33:53.526,1,2012-12-17 15:15:32.400,89,785177,781461,-3716,44,79,969.0,Không
11127,IN,Elizabeth J Rodriguez,2007-04-22 01:40:21.401,1,2009-01-01 22:06:55.488,51,449933,456694,6761,38,47,620.0,Có
11128,IN,Elizabeth S Lewis,2013-12-23 01:39:26.225,0,,79,696955,698810,1855,53,51,,Không
11129,IN,Elizabeth NULL Lee,2007-09-03 02:57:26.579,0,,113,996911,972340,-24571,82,57,,Không
11130,IN,Tamara NULL Anand,2007-07-13 05:03:35.664,1,2012-01-13 16:54:36.039,114,1005733,985685,-20048,62,55,1645.0,Không
11131,IN,Elizabeth NULL Walker,2009-10-01 23:40:28.748,1,2012-10-23 03:28:52.163,114,1005733,1005829,96,79,48,1117.0,Không
11132,IN,Alisha G Zhang,2008-11-29 03:29:03.542,2,2011-12-20 14:09:27.054,105,926333,922843,-3490,27,34,1116.0,Không
11133,IN,Alisha V Wang,2011-02-25 13:55:29.898,0,,98,864577,864869,292,23,27,,Không
11134,IN,Elizabeth L Hall,2013-08-04 19:52:28.029,0,,90,794000,801417,7417,46,41,,Không
11135,IN,Alisha J Chen,2007-07-06 10:32:09.441,1,2011-01-25 08:59:10.011,109,961622,985119,23497,73,79,1298.0,Không
11136,IN,Alisha W Li,2012-12-28 06:16:11.870,1,2014-10-26 20:22:23.604,92,811644,796717,-14927,12,35,667.0,Không
11137,IN,Kayla G Johnson,2007-09-18 14:52:51.674,1,2008-09-10 15:45:40.698,31,273488,261295,-12193,48,28,358.0,Không
11138,IN,Kayla NULL Williams,2013-03-10 03:31:58.553,1,2017-05-08 04:41:05.860,70,617555,593134,-24421,1,47,1520.0,Không
11139,IN,Kayla C Jones,2009-12-14 14:49:07.541,1,2013-06-07 20:35:05.537,78,688133,679523,-8610,46,72,1271.0,Không
11140,IN,Alisha L Liu,2012-05-31 11:03:25.097,0,,34,299955,280849,-19106,24,44,,Không
11141,IN,Kayla NULL Brown,2010-12-08 12:09:21.989,0,,48,423466,435762,12296,36,64,,Không
11142,IN,Alisha NULL Yang,2008-05-21 02:32:19.981,0,,100,882222,897029,14807,8,24,,Không
11143,IN,Alisha E Huang,2011-07-08 06:39:06.101,2,2012-04-24 22:25:53.054,15,132333,152847,20514,65,38,291.0,Không
11144,IN,Warren NULL Zhou,2008-07-23 06:33:28.767,0,,60,529333,552787,23454,60,49,,Không
11145,IN,Alisha NULL Wu,2013-06-21 00:03:35.101,2,2015-09-25 14:44:17.151,58,511688,524641,12953,33,63,826.0,Không
11146,IN,Kayla NULL Davis,2011-01-08 14:26:02.923,1,2013-08-16 02:23:36.475,14,123511,114077,-9434,11,71,950.0,Không
11147,IN,Kayla A Miller,2013-08-07 09:25:00.805,1,2018-07-13 17:13:37.392,66,582266,575051,-7215,71,41,1801.0,Không
11148,IN,Alisha NULL Lin,2010-12-24 16:03:56.746,1,2012-12-08 01:26:58.808,54,476400,468166,-8234,42,47,714.0,Không
11149,IN,Kayla NULL Wilson,2006-01-29 18:05:10.245,1,2007-04-18 17:37:29.651,105,926333,903444,-22889,70,34,443.0,Không
11150,IN,Alisha J Ye,2009-05-26 15:54:53.150,0,,76,670488,687841,17353,87,61,,Không
11151,IN,Alisha M Zhao,2013-11-29 15:16:20.195,0,,38,335244,354374,19130,5,35,,Không
11152,IN,Kayla A Moore,2012-10-04 06:03:59.095,0,,31,273488,284714,11226,61,29,,Không
11153,IN,Alisha D Lu,2006-03-24 16:12:44.532,0,,63,555800,563283,7483,98,28,,Không
11154,IN,Alisha NULL Xu,2011-06-16 03:23:37.002,0,,37,326422,348161,21739,75,76,,Không
11155,IN,Alisha NULL Sun,2009-08-16 15:28:12.885,1,2012-02-02 21:55:11.844,89,785177,787209,2032,58,71,900.0,Không
11156,IN,Kayla NULL Taylor,2012-05-30 04:09:57.764,0,,89,785177,781271,-3906,37,26,,Không
11157,IN,Kayla NULL Anderson,2011-12-17 11:41:18.327,0,,14,123511,134509,10998,30,69,,Không
11158,IN,Kayla NULL Thomas,2006-07-17 23:40:05.785,0,,30,264666,257724,-6942,66,43,,Không
11159,IN,Alisha G Zhu,2008-09-26 08:59:26.366,2,2013-01-31 22:08:59.871,93,820466,830788,10322,17,22,1588.0,Có
11160,IN,Kayla R Jackson,2006-06-28 16:18:34.535,0,,100,882222,888241,6019,27,49,,Không
11161,IN,Kayla NULL White,2008-02-01 08:23:22.475,1,2009-03-04 08:00:33.100,57,502866,526921,24055,2,75,396.0,Không
11162,IN,Alisha NULL Gao,2010-09-03 08:42:07.748,0,,71,626377,651152,24775,86,37,,Không
11163,IN,Damien L Luo,2008-04-23 13:23:17.283,0,,91,802822,803272,450,71,72,,Không
11164,IN,Warren NULL Ye,2013-12-16 01:02:42.017,0,,89,785177,767677,-17500,85,31,,Không
11165,IN,Alisha NULL Ma,2012-11-22 21:25:12.763,2,2016-04-26 17:02:52.075,106,935155,956013,20858,43,44,1250.0,Có
11166,IN,Kayla M Harrison,2009-08-01 11:48:46.338,0,,103,908688,900463,-8225,28,44,,Không
11167,IN,Kayla E Martin,2010-01-12 07:20:46.563,0,,48,423466,448150,24684,25,25,,Không
11168,IN,Alisha L Liang,2006-12-15 04:56:09.541,0,,42,370533,394663,24130,56,51,,Không
11169,IN,Kayla D Thompson,2013-03-20 22:30:25.366,1,2017-12-14 07:33:10.499,29,255844,248974,-6870,13,65,1729.0,Không
11170,IN,Alisha P Guo,2007-03-28 05:05:04.182,0,,67,591088,596798,5710,74,43,,Không
11171,IN,Alisha R He,2006-02-16 22:57:29.237,1,2010-05-11 11:47:36.070,22,194088,218386,24298,50,60,1544.0,Không
11172,IN,Kayla L Garcia,2006-05-09 01:45:31.715,0,,86,758711,748879,-9832,69,69,,Không
11173,IN,Kayla E Martinez,2012-05-24 04:15:56.397,2,2016-08-28 23:37:16.578,81,714600,736442,21842,46,23,1557.0,Có
11174,IN,Alisha NULL Zheng,2012-06-23 23:31:02.092,2,2014-01-26 02:56:00.981,35,308777,315233,6456,81,70,581.0,Không
11175,IN,Kayla W Rodriguez,2011-07-26 07:40:43.372,2,2015-03-31 08:18:44.202,74,652844,632351,-20493,46,54,1344.0,Không
11176,IN,Alisha E Hu,2008-09-05 03:53:51.676,1,2012-07-02 23:33:24.451,13,114688,139676,24988,89,72,1396.0,Không
11177,IN,Alisha NULL Cai,2011-05-23 05:51:58.417,0,,36,317600,323814,6214,48,67,,Không
11178,IN,Kayla NULL Lewis,2010-11-27 03:24:32.684,1,2012-08-11 02:53:05.581,76,670488,671601,1113,48,21,622.0,Có
11179,IN,Alisha A Zeng,2007-02-28 17:20:40.006,0,,79,696955,678637,-18318,11,74,,Không
11180,IN,Alisha G She,2007-04-28 05:30:48.017,0,,21,185266,164477,-20789,21,77,,Không
11181,IN,Kayla M Lee,2007-04-09 02:57:17.368,0,,120,1058666,1072770,14104,18,71,,Không
11182,IN,Kayla NULL Walker,2008-11-30 06:01:45.400,0,,85,749888,726837,-23051,8,25,,Không
11183,IN,Kayla D Hall,2006-02-10 19:10:50.438,1,2008-09-07 13:37:39.411,62,546977,551043,4066,75,64,939.0,Không
11184,IN,Alisha NULL Deng,2011-04-05 00:13:41.004,1,2011-10-13 15:41:40.631,32,282311,280932,-1379,89,63,191.0,Không
11185,IN,Alexis L Smith,2012-12-31 14:09:41.898,0,,117,1032200,1033984,1784,74,38,,Không
11186,IN,Alexis J Johnson,2009-05-23 20:13:21.319,2,2010-10-28 19:03:38.725,20,176444,193348,16904,40,60,522.0,Không
11187,IN,Alexis D Williams,2008-08-11 13:25:35.178,1,2010-11-11 04:12:14.397,16,141155,129030,-12125,99,76,821.0,Không
11188,IN,Warren NULL Zhao,2006-02-13 08:17:06.339,0,,110,970444,988886,18442,27,45,,Không
11189,IN,Alisha J Shen,2009-04-24 19:15:13.352,0,,68,599911,622765,22854,58,40,,Không
11190,IN,Alexis M Jones,2006-01-22 14:26:05.157,0,,118,1041022,1031396,-9626,85,58,,Không
11191,IN,Alisha C Xie,2009-04-14 13:56:54.333,0,,109,961622,961965,343,16,27,,Không
11192,IN,Alexis A Brown,2007-12-11 18:21:12.661,0,,95,838111,839560,1449,66,56,,Không
11193,IN,Alisha A Tang,2011-05-07 06:07:38.668,1,2015-09-30 17:19:12.506,80,705777,711891,6114,89,39,1607.0,Không
11194,IN,Alisha NULL Xu,2010-04-10 18:26:21.003,1,2012-03-31 23:33:37.609,111,979266,1000279,21013,78,35,721.0,Không
11195,IN,Alisha NULL Luo,2008-01-03 13:13:27.392,0,,30,264666,262179,-2487,44,69,,Không
11196,IN,Alisha M Yuan,2006-10-27 11:59:27.409,2,2007-05-31 16:24:13.467,35,308777,289265,-19512,15,25,216.0,Không
11197,IN,Alexis A Miller,2007-05-15 01:23:03.801,2,2011-09-29 13:40:38.065,75,661666,672809,11143,0,32,1598.0,Có
11198,IN,Alisha I Kumar,2009-04-18 21:00:40.326,0,,28,247022,243513,-3509,60,55,,Không
11199,IN,Alisha C Lal,2007-12-26 15:58:26.576,0,,44,388177,380575,-7602,95,66,,Không
11200,IN,Alexis D Wilson,2011-02-16 21:52:31.987,0,,87,767533,755382,-12151,58,27,,Không
11201,IN,Alexis NULL Moore,2008-06-16 10:35:20.431,2,2010-08-06 07:22:42.232,54,476400,457460,-18940,78,53,780.0,Không
11202,IN,Alexis NULL Taylor,2013-08-08 08:03:12.820,2,2017-07-11 20:44:26.743,14,123511,112619,-10892,18,43,1433.0,Không
11203,IN,Alexis S Ashe,2007-10-25 19:59:17.369,0,,76,670488,649858,-20630,22,48,,Không
11204,IN,Alexis NULL Thomas,2006-10-03 18:13:37.218,0,,97,855755,852196,-3559,9,71,,Không
11205,IN,Alexis C White,2010-08-12 16:58:59.938,2,2013-12-22 19:57:36.937,92,811644,813632,1988,81,57,1228.0,Không
11206,IN,Alisha NULL Shan,2008-08-04 05:19:50.295,1,2013-04-07 21:31:53.522,95,838111,832165,-5946,97,69,1707.0,Không
11207,IN,Alexis NULL Harris,2008-09-28 15:12:28.747,1,2012-11-22 23:19:20.535,48,423466,399512,-23954,29,55,1516.0,Không
11208,IN,Warren H Lu,2009-04-10 09:49:31.434,0,,72,635200,652173,16973,77,30,,Không
11209,IN,Alisha NULL Holt,2006-12-03 13:36:03.861,1,2009-09-04 10:21:19.574,81,714600,706483,-8117,92,48,1005.0,Không
11210,IN,Alexis R Thompson,2012-11-02 06:49:29.871,1,2013-09-01 04:43:34.303,47,414644,411628,-3016,5,73,302.0,Không
11211,IN,Alisha N Oliver,2008-03-27 15:06:23.019,0,,42,370533,385011,14478,6,33,,Không
11212,IN,Alexis S Martinez,2012-12-27 21:52:08.772,1,2016-04-26 11:26:06.486,45,397000,373150,-23850,42,39,1215.0,Không
11213,IN,Alisha NULL Andersen,2006-12-18 12:38:09.490,2,2010-03-05 16:20:59.186,71,626377,612007,-14370,3,22,1173.0,Không
11214,IN,Alexis NULL Robinson,2011-02-16 07:08:58.074,0,,125,1102777,1081090,-21687,74,27,,Không
11215,IN,Alexis NULL Clark,2012-10-03 18:17:22.610,1,2016-07-23 10:27:47.444,99,873400,863458,-9942,72,55,1388.0,Không
11216,IN,Alisha J Raje,2012-05-18 21:42:56.951,0,,98,864577,843259,-21318,92,34,,Không
11217,IN,Alexis L Rodriguez,2007-08-04 18:36:36.455,0,,33,291133,294314,3181,97,23,,Không
11218,IN,Alexis G Lewis,2010-12-06 23:50:17.175,0,,91,802822,822045,19223,95,28,,Không
11219,IN,Alexis L Lee,2010-11-27 07:56:16.381,1,2014-07-25 14:35:32.830,107,943977,927009,-16968,1,23,1336.0,Không
11220,IN,Alisha M Chande,2013-05-26 19:39:04.160,0,,81,714600,709353,-5247,60,35,,Không
11221,IN,Alexis NULL Walker,2009-06-29 12:41:41.832,2,2014-02-10 14:30:29.647,68,599911,619903,19992,90,48,1687.0,Không
11222,IN,Alisha NULL Chander,2009-07-09 00:32:35.031,1,2013-03-21 03:16:13.654,55,485222,465820,-19402,34,55,1351.0,Không
11223,IN,Alisha D Nara,2009-07-18 08:17:19.133,0,,110,970444,958742,-11702,61,43,,Không
11224,IN,Alisha NULL Rai,2006-09-24 09:49:17.917,1,2008-04-11 23:29:46.149,11,97044,112314,15270,82,32,565.0,Không
11225,IN,Alexis H Hall,2010-08-30 07:09:51.199,0,,23,202911,187704,-15207,54,33,,Không
11226,IN,Alisha NULL Nath,2011-01-12 19:55:52.652,0,,44,388177,376321,-11856,15,75,,Không
11227,IN,Abigail NULL Smith,2011-05-09 21:02:00.003,2,2012-10-30 05:57:35.059,113,996911,981420,-15491,29,60,539.0,Không
11228,IN,Alisha C Goel,2011-08-21 03:13:38.826,0,,21,185266,166233,-19033,30,54,,Không
11229,IN,Abigail NULL Johnson,2009-12-24 03:57:04.833,2,2014-01-22 13:27:14.159,34,299955,275318,-24637,87,65,1490.0,Không
11230,IN,Abigail M Williams,2013-12-18 17:43:17.758,0,,118,1041022,1040051,-971,68,49,,Không
11231,IN,Warren NULL Xu,2011-08-01 14:30:38.694,0,,64,564622,576723,12101,12,73,,Không
11232,IN,Alisha E Beck,2009-12-20 11:30:15.059,0,,119,1049844,1032133,-17711,47,39,,Không
11233,IN,Abigail E Jones,2013-02-23 00:43:54.036,1,2017-07-28 00:46:08.524,13,114688,95689,-18999,66,65,1616.0,Không
11234,IN,Alisha NULL Raji,2009-03-16 05:47:46.230,0,,73,644022,641487,-2535,50,37,,Không
11235,IN,Abigail NULL Miller,2012-05-24 21:14:37.852,2,2013-11-22 03:27:40.694,17,149977,171822,21845,16,54,546.0,Có
11236,IN,Alisha M Alan,2013-06-18 21:50:58.738,0,,69,608733,619313,10580,67,61,,Không
11237,IN,Kelli W Zhang,2006-02-13 18:10:31.744,2,2009-08-26 10:13:15.639,33,291133,272379,-18754,39,61,1289.0,Không
11238,IN,Arthur NULL Wilson,2013-08-07 08:21:35.773,2,2014-03-09 03:27:31.881,102,899866,892635,-7231,51,77,213.0,Không
11239,IN,Gail NULL Moore,2008-11-27 19:29:12.582,0,,112,988088,1010163,22075,59,43,,Không
11240,IN,Rakesh J Tangirala,2012-07-17 21:55:55.640,2,2013-06-13 01:29:54.627,89,785177,761338,-23839,78,79,330.0,Không
11241,IN,Abigail L Anderson,2010-03-08 10:32:15.544,2,2010-09-30 01:26:58.096,40,352888,365462,12574,78,40,205.0,Không
11242,IN,Abhijit NULL Thakur,2006-05-09 07:11:47.947,0,,114,1005733,992827,-12906,77,73,,Không
11243,IN,Kelli NULL Wang,2010-12-17 15:58:42.619,2,2013-12-04 22:56:06.875,107,943977,925916,-18061,45,42,1083.0,Không
11244,IN,Kelli NULL Chen,2007-08-28 15:42:12.101,1,2010-05-12 00:19:48.282,64,564622,585592,20970,45,54,987.0,Có
11245,IN,Kelli W Li,2008-02-26 01:17:30.730,0,,28,247022,223105,-23917,37,60,,Không
11246,IN,Julian A Isla,2012-08-08 17:57:20.947,2,2015-04-01 14:33:09.660,94,829288,842582,13294,38,33,965.0,Có
11247,IN,Kelli A Liu,2008-04-23 21:39:25.562,2,2010-07-28 12:40:06.838,101,891044,889387,-1657,96,22,825.0,Không
11248,IN,Abigail T White,2010-09-23 13:01:05.403,0,,77,679311,684318,5007,41,78,,Không
